"COUNTRY","Country","YEAR","Year","ISC11","ISCED 2011","AGE","Age","SEX","Gender","INDICATOR","Indicator","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"SVN","Slovenia","2017","2017","L1","Primary education (ISCED2011 level 1)","Y45T54","45-54 years","T","Total","USD_ACTL_YR","""Annual average salaries (including bonuses and allowances) of teachers in public institutions, in equivalent USD converted using PPPs for private consumption""",,,"0","Units",,,41142.5283314419,,
"SVN","Slovenia","2017","2017","L2_C4","Lower secondary general education  (ISCED2011 level 2 (general programmes))","Y45T54","45-54 years","T","Total","USD_ACTL_YR","""Annual average salaries (including bonuses and allowances) of teachers in public institutions, in equivalent USD converted using PPPs for private consumption""",,,"0","Units",,,41110.5605549606,,
"SVN","Slovenia","2017","2017","L3_C4","Upper secondary general education (ISCED2011 level 3 (general programmes))","Y45T54","45-54 years","T","Total","USD_ACTL_YR","""Annual average salaries (including bonuses and allowances) of teachers in public institutions, in equivalent USD converted using PPPs for private consumption""",,,"0","Units",,,42311.6355856154,,
"SVN","Slovenia","2017","2017","L0","Pre-primary education (ISCED2011 level 0)","Y45T54","45-54 years","T","Total","NAT_ACTL_YR","""Average annual actual teachers' salaries, in public institutions, in national currency""",,,"0","Units",,,,"m","Missing data"
"SVN","Slovenia","2017","2017","L1","Primary education (ISCED2011 level 1)","Y45T54","45-54 years","T","Total","NAT_ACTL_YR","""Average annual actual teachers' salaries, in public institutions, in national currency""",,,"0","Units",,,27027,,
"SVN","Slovenia","2017","2017","L2_C4","Lower secondary general education  (ISCED2011 level 2 (general programmes))","Y45T54","45-54 years","T","Total","NAT_ACTL_YR","""Average annual actual teachers' salaries, in public institutions, in national currency""",,,"0","Units",,,27006,,
"SVN","Slovenia","2017","2017","L3_C4","Upper secondary general education (ISCED2011 level 3 (general programmes))","Y45T54","45-54 years","T","Total","NAT_ACTL_YR","""Average annual actual teachers' salaries, in public institutions, in national currency""",,,"0","Units",,,27795,,
"SWE","Sweden","2017","2017","L0","Pre-primary education (ISCED2011 level 0)","Y45T54","45-54 years","T","Total","USD_ACTL_YR","""Annual average salaries (including bonuses and allowances) of teachers in public institutions, in equivalent USD converted using PPPs for private consumption""",,,"0","Units",,,39948.1934595993,,
"SWE","Sweden","2017","2017","L1","Primary education (ISCED2011 level 1)","Y45T54","45-54 years","T","Total","USD_ACTL_YR","""Annual average salaries (including bonuses and allowances) of teachers in public institutions, in equivalent USD converted using PPPs for private consumption""",,,"0","Units",,,45542.1456432531,,
"SWE","Sweden","2017","2017","L2_C4","Lower secondary general education  (ISCED2011 level 2 (general programmes))","Y45T54","45-54 years","T","Total","USD_ACTL_YR","""Annual average salaries (including bonuses and allowances) of teachers in public institutions, in equivalent USD converted using PPPs for private consumption""",,,"0","Units",,,46974.0497351699,,
"SWE","Sweden","2017","2017","L3_C4","Upper secondary general education (ISCED2011 level 3 (general programmes))","Y45T54","45-54 years","T","Total","USD_ACTL_YR","""Annual average salaries (including bonuses and allowances) of teachers in public institutions, in equivalent USD converted using PPPs for private consumption""",,,"0","Units",,,48100.8600229414,,
"SWE","Sweden","2017","2017","L0","Pre-primary education (ISCED2011 level 0)","Y45T54","45-54 years","T","Total","NAT_ACTL_YR","""Average annual actual teachers' salaries, in public institutions, in national currency""",,,"0","Units",,,376576,,
"SWE","Sweden","2017","2017","L1","Primary education (ISCED2011 level 1)","Y45T54","45-54 years","T","Total","NAT_ACTL_YR","""Average annual actual teachers' salaries, in public institutions, in national currency""",,,"0","Units",,,429308,,
"SWE","Sweden","2017","2017","L2_C4","Lower secondary general education  (ISCED2011 level 2 (general programmes))","Y45T54","45-54 years","T","Total","NAT_ACTL_YR","""Average annual actual teachers' salaries, in public institutions, in national currency""",,,"0","Units",,,442806,,
"SWE","Sweden","2017","2017","L3_C4","Upper secondary general education (ISCED2011 level 3 (general programmes))","Y45T54","45-54 years","T","Total","NAT_ACTL_YR","""Average annual actual teachers' salaries, in public institutions, in national currency""",,,"0","Units",,,453428,,
"TUR","Turkey","2017","2017","L0","Pre-primary education (ISCED2011 level 0)","Y45T54","45-54 years","T","Total","USD_ACTL_YR","""Annual average salaries (including bonuses and allowances) of teachers in public institutions, in equivalent USD converted using PPPs for private consumption""",,,"0","Units",,,,"m","Missing data"
"TUR","Turkey","2017","2017","L1","Primary education (ISCED2011 level 1)","Y45T54","45-54 years","T","Total","USD_ACTL_YR","""Annual average salaries (including bonuses and allowances) of teachers in public institutions, in equivalent USD converted using PPPs for private consumption""",,,"0","Units",,,,"m","Missing data"
"TUR","Turkey","2017","2017","L2_C4","Lower secondary general education  (ISCED2011 level 2 (general programmes))","Y45T54","45-54 years","T","Total","USD_ACTL_YR","""Annual average salaries (including bonuses and allowances) of teachers in public institutions, in equivalent USD converted using PPPs for private consumption""",,,"0","Units",,,,"m","Missing data"
"TUR","Turkey","2017","2017","L3_C4","Upper secondary general education (ISCED2011 level 3 (general programmes))","Y45T54","45-54 years","T","Total","USD_ACTL_YR","""Annual average salaries (including bonuses and allowances) of teachers in public institutions, in equivalent USD converted using PPPs for private consumption""",,,"0","Units",,,,"m","Missing data"
"TUR","Turkey","2017","2017","L0","Pre-primary education (ISCED2011 level 0)","Y45T54","45-54 years","T","Total","NAT_ACTL_YR","""Average annual actual teachers' salaries, in public institutions, in national currency""",,,"0","Units",,,,"m","Missing data"
"TUR","Turkey","2017","2017","L1","Primary education (ISCED2011 level 1)","Y45T54","45-54 years","T","Total","NAT_ACTL_YR","""Average annual actual teachers' salaries, in public institutions, in national currency""",,,"0","Units",,,,"m","Missing data"
"TUR","Turkey","2017","2017","L2_C4","Lower secondary general education  (ISCED2011 level 2 (general programmes))","Y45T54","45-54 years","T","Total","NAT_ACTL_YR","""Average annual actual teachers' salaries, in public institutions, in national currency""",,,"0","Units",,,,"m","Missing data"
"TUR","Turkey","2017","2017","L3_C4","Upper secondary general education (ISCED2011 level 3 (general programmes))","Y45T54","45-54 years","T","Total","NAT_ACTL_YR","""Average annual actual teachers' salaries, in public institutions, in national currency""",,,"0","Units",,,,"m","Missing data"
"USA","United States","2017","2017","L0","Pre-primary education (ISCED2011 level 0)","Y45T54","45-54 years","T","Total","USD_ACTL_YR","""Annual average salaries (including bonuses and allowances) of teachers in public institutions, in equivalent USD converted using PPPs for private consumption""",,,"0","Units",,,56011.7176516013,,
"USA","United States","2017","2017","L1","Primary education (ISCED2011 level 1)","Y45T54","45-54 years","T","Total","USD_ACTL_YR","""Annual average salaries (including bonuses and allowances) of teachers in public institutions, in equivalent USD converted using PPPs for private consumption""",,,"0","Units",,,57326.4654241144,,
"USA","United States","2017","2017","L2_C4","Lower secondary general education  (ISCED2011 level 2 (general programmes))","Y45T54","45-54 years","T","Total","USD_ACTL_YR","""Annual average salaries (including bonuses and allowances) of teachers in public institutions, in equivalent USD converted using PPPs for private consumption""",,,"0","Units",,,59564.8973404456,,
"USA","United States","2017","2017","L3_C4","Upper secondary general education (ISCED2011 level 3 (general programmes))","Y45T54","45-54 years","T","Total","USD_ACTL_YR","""Annual average salaries (including bonuses and allowances) of teachers in public institutions, in equivalent USD converted using PPPs for private consumption""",,,"0","Units",,,63090.5803678973,,
"USA","United States","2017","2017","L0","Pre-primary education (ISCED2011 level 0)","Y45T54","45-54 years","T","Total","NAT_ACTL_YR","""Average annual actual teachers' salaries, in public institutions, in national currency""",,,"0","Units",,,56011.7176516013,,
"USA","United States","2017","2017","L1","Primary education (ISCED2011 level 1)","Y45T54","45-54 years","T","Total","NAT_ACTL_YR","""Average annual actual teachers' salaries, in public institutions, in national currency""",,,"0","Units",,,57326.4654241144,,
"USA","United States","2017","2017","L2_C4","Lower secondary general education  (ISCED2011 level 2 (general programmes))","Y45T54","45-54 years","T","Total","NAT_ACTL_YR","""Average annual actual teachers' salaries, in public institutions, in national currency""",,,"0","Units",,,59564.8973404456,,
"USA","United States","2017","2017","L3_C4","Upper secondary general education (ISCED2011 level 3 (general programmes))","Y45T54","45-54 years","T","Total","NAT_ACTL_YR","""Average annual actual teachers' salaries, in public institutions, in national currency""",,,"0","Units",,,63090.5803678973,,
"ARG","Argentina","2017","2017","L0","Pre-primary education (ISCED2011 level 0)","Y45T54","45-54 years","T","Total","USD_ACTL_YR","""Annual average salaries (including bonuses and allowances) of teachers in public institutions, in equivalent USD converted using PPPs for private consumption""",,,"0","Units",,,,"m","Missing data"
"ARG","Argentina","2017","2017","L1","Primary education (ISCED2011 level 1)","Y45T54","45-54 years","T","Total","USD_ACTL_YR","""Annual average salaries (including bonuses and allowances) of teachers in public institutions, in equivalent USD converted using PPPs for private consumption""",,,"0","Units",,,,"m","Missing data"
"ARG","Argentina","2017","2017","L2_C4","Lower secondary general education  (ISCED2011 level 2 (general programmes))","Y45T54","45-54 years","T","Total","USD_ACTL_YR","""Annual average salaries (including bonuses and allowances) of teachers in public institutions, in equivalent USD converted using PPPs for private consumption""",,,"0","Units",,,,"m","Missing data"
"ARG","Argentina","2017","2017","L3_C4","Upper secondary general education (ISCED2011 level 3 (general programmes))","Y45T54","45-54 years","T","Total","USD_ACTL_YR","""Annual average salaries (including bonuses and allowances) of teachers in public institutions, in equivalent USD converted using PPPs for private consumption""",,,"0","Units",,,,"m","Missing data"
"ARG","Argentina","2017","2017","L0","Pre-primary education (ISCED2011 level 0)","Y45T54","45-54 years","T","Total","NAT_ACTL_YR","""Average annual actual teachers' salaries, in public institutions, in national currency""",,,"0","Units",,,,"m","Missing data"
"ARG","Argentina","2017","2017","L1","Primary education (ISCED2011 level 1)","Y45T54","45-54 years","T","Total","NAT_ACTL_YR","""Average annual actual teachers' salaries, in public institutions, in national currency""",,,"0","Units",,,,"m","Missing data"
"ARG","Argentina","2017","2017","L2_C4","Lower secondary general education  (ISCED2011 level 2 (general programmes))","Y45T54","45-54 years","T","Total","NAT_ACTL_YR","""Average annual actual teachers' salaries, in public institutions, in national currency""",,,"0","Units",,,,"m","Missing data"
"ARG","Argentina","2017","2017","L3_C4","Upper secondary general education (ISCED2011 level 3 (general programmes))","Y45T54","45-54 years","T","Total","NAT_ACTL_YR","""Average annual actual teachers' salaries, in public institutions, in national currency""",,,"0","Units",,,,"m","Missing data"
"BRA","Brazil","2017","2017","L0","Pre-primary education (ISCED2011 level 0)","Y45T54","45-54 years","T","Total","USD_ACTL_YR","""Annual average salaries (including bonuses and allowances) of teachers in public institutions, in equivalent USD converted using PPPs for private consumption""",,,"0","Units",,,26298.9626081249,,
